PhraseId,SentenceId,Phrase,Sentiment
105507,5571,"may forget all about the original conflict , just like the movie does",2
47835,2331,a convincing impersonation here of a director enjoying himself immensely,4
151617,8270,"to dismiss -- moody , thoughtful",2
34302,1611,"from start to finish , featuring a fall from grace that still leaves shockwaves",3
117930,6299,it 's never boring,4
72750,3716,A fun family movie that 's suitable for all ages -- a movie that will make you laugh,4
131122,7067,"'s absolutely no reason why Blue Crush , a late-summer surfer girl entry , should be as entertaining as it is",2
16141,695,Nearly every attempt at humor,3
53345,2646,dreamy and evocative,4
97522,5099,"a film that is part biography , part entertainment and part history",3
105477,5569,Chong,2
11352,488,Joan,2
29266,1355,Perhaps the grossest movie ever made .,0
121844,6529,of bland comfort food,1
137198,7420,Home Movie '' is a sweet treasure and something well worth your time .,4
127322,6847,Chris Cooper 's,2
140396,7619,looks more like Danny Aiello,2
49700,2437,has a rather unique approach to documentary .,3
59222,2989,"... post-September 11 , `` The Sum Of All Fears '' seems more tacky and reprehensible , manipulating our collective fear without bestowing the subject with the intelligence or sincerity it unequivocally deserves .",0
35982,1699,The most brilliant and brutal UK crime film since Jack Carter,4
36211,1711,crippled,0
31158,1455,Some may choose to interpret the film 's end as hopeful or optimistic but I think Payne is after something darker,3
71489,3646,for Universal Studios and its ancillary products . .,2
17822,773,a gem,4
138170,7476,knows how to tell us about people,3
139975,7594,trying something new,2
62178,3144,"-LRB- Fiji diver Rusi Vulakoro and the married couple Howard and Michelle Hall -RRB- show us the world they love and make us love it , too .",4
37451,1778,"of the year with its exquisite acting , inventive screenplay , mesmerizing music , and many inimitable scenes",4
7946,323,", it ai n't half-bad .",3
26314,1204,its lavish grandeur,4
31993,1497,the gorgeous locales and exceptional lead performances,4
33644,1578,the film was better than Saving Private Ryan,4
90968,4732,'s a funny little movie with clever dialogue and likeable characters .,4
128731,6924,corny visual puns,1
71755,3661,Jews,2
147025,8002,relies on a historical text,2
51637,2545,an eloquent memorial,4
103102,5436,"about a wild-and-woolly , wall-to-wall good time",4
552,21,"Best indie of the year , so far .",4
48617,2374,rescue Brown Sugar from the curse of blandness,0
1920,71,"has an ambition to say something about its subjects , but not a willingness .",1
53471,2651,provides a fresh view of an old type,3
89833,4675,should have a stirring time at this beautifully drawn movie,4
115151,6134,The animation and game phenomenon that peaked about three years ago,2
88257,4584,"'s better than mid-range Steven Seagal , but not as sharp as Jet Li on rollerblades",2
3694,139,beyond comprehension,2
126344,6792,art house pretension .,1
45714,2223,can take the grandkids or the grandparents,3
68532,3478,so graceless and devoid,0
150020,8170,utter tripe,0
45339,2204,a more balanced or fair portrayal,3
1884,70,A very funny romantic comedy about two skittish New York middle-agers who stumble into a relationship and then,3
81739,4217,"relies a bit too heavily on grandstanding , emotional , Rocky-like moments",1
119587,6394,"If Ayurveda can help us return to a sane regimen of eating , sleeping and stress-reducing contemplation",2
33069,1550,a life like this can sound so dull,1
152624,8329,finds no way to entertain or inspire its viewers,0
149898,8162,is Quaid 's performance .,2
50170,2466,"know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , Nickelodeon-esque kiddie flick",1
101603,5347,A distinctly mixed bag,2
116273,6197,Can you bear the laughter ?,3
107451,5676,a very very strong `` B +,3
142368,7724,change nearly everything,2
4901,190,pointless extremes,1
87643,4551,"is a welcome lack of pretension about the film , which very simply sets out to entertain and ends up delivering in good measure .",3
52393,2591,", the rest of the cast comes across as stick figures reading lines from a TelePrompTer .",0
1790,66,the film a `` cooler '' PG-13 rating,2
151566,8267,about a couple of saps stuck in an inarticulate screenplay,0
118982,6360,"Releasing a film with the word ` dog ' in its title in January lends itself to easy jokes and insults , and Snow Dogs deserves every single one of them .",1
126286,6788,"is less baroque and showy than Hannibal , and less emotionally affecting than Silence .",2
66362,3365,"anything more than a visit to McDonald 's , let alone",3
89938,4680,itself and retreats,1
139436,7561,returns the martial arts master to top form,4
18574,816,inform and educate me,3
132159,7124,flopped as surely,0
126288,6788,"is less baroque and showy than Hannibal , and less emotionally",2
9754,405,of quirky characters and an engaging story,4
6191,246,highest production values,4
139756,7583,torn book jacket,3
119943,6415,"that will give you goosebumps as its uncanny tale of love , communal discord , and justice",3
16692,721,a `` Big Chill '' reunion,2
50397,2478,A savage John Waters-like humor that dances on the edge of tastelessness,1
48829,2384,"Swims in mediocrity , sticking its head up for a breath of fresh air now and then .",0
56347,2825,is a film living far too much in its own head,0
29971,1389,clicks,2
71739,3660,appealingly manic and energetic,4
8368,348,"I just saw this movie ... well , it 's probably not accurate to call it a movie",1
125016,6718,its plots and characters,2
59422,2997,plenty of fun for all,4
124777,6705,alternately touching and funny,3
130226,7012,I 'm not even a fan of the genre,1
126056,6772,flavor and,2
99233,5203,"the year 's -LRB- unintentionally -RRB- funniest moments , that it 's impossible to care",2
19057,836,", it may rate as the most magical and most fun family fare of this or any recent holiday season .",4
100486,5272,Mr. Wollter and Ms. Seldhal,2
80892,4170,do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes,0
35899,1694,that the filmmakers and studio are brazen enough to attempt to pass this stinker off as a scary movie,1
132390,7139,The performers are so spot on,4
11535,497,despair,1
32030,1499,"Yes , soar .",3
10737,456,"Just bring on the Battle Bots , please !",3
137200,7420,is a sweet treasure and something well worth your time .,4
144462,7844,-LRB- `` Take Care of My Cat '' -RRB- is an honestly nice little film that takes us on an examination of young adult life in urban South Korea through the hearts and minds of the five principals .,3
130786,7048,"conveys the passion , creativity , and fearlessness of one of Mexico 's most colorful and controversial artists -- a captivating drama that will speak to the nonconformist in us all .",4
146415,7964,"as if Allen , at 66 , has stopped challenging himself",1
13353,574,sit through this summer that do not involve a dentist drill,1
25676,1173,in explicit detail,2
120640,6451,It grabs you in the dark and shakes you vigorously for its duration .,3
132398,7139,is hard to conceive anyone else in their roles,4
133887,7224,work up,3
51487,2535,"this well-meaning , beautifully produced film that sacrifices its promise for a high-powered star pedigree",3
43905,2128,the storytelling,2
92129,4794,innovations and,3
131901,7111,"irresistible , languid romanticism",4
24399,1109,will be put to sleep or bewildered by the artsy and often pointless visuals,0
42761,2064,", brimming with coltish , neurotic energy , holds the screen like a true star .",3
70931,3616,", clumsily staged violence overshadows everything , including most of the actors .",1
82470,4258,"Suspend your disbelief here and now , or you 'll be shaking your head all the way to the credits .",1
132340,7136,"A dull , dumb and derivative horror film .",0
75116,3851,about ordinary folk a bad name,2
68148,3459,Gary Fleder,2
51578,2542,The charms,2
62654,3169,tonally uneven,0
77006,3961,has found the perfect material with which to address his own World War II experience in his signature style .,4
64632,3271,"I thought the relationships were wonderful , the comedy was funny , and",4
21048,941,made the first one charming,3
133748,7217,"The story , touching though it is , does not quite have enough emotional resonance or variety of incident to sustain a feature , and even at 85 minutes it feels a bit long .",2
154145,8421,Sarah Michelle Gellar,2
8134,336,in practically every facet of inept filmmaking,1
113712,6044,"that it 's left a few crucial things out , like character development and coherence",0
3592,134,It 's hard to say who might enjoy this,0
38546,1837,video-viewing,2
46218,2249,is the far superior film .,4
10448,439,too indulgent,1
34909,1642,remains sporadically funny throughout,3
142975,7761,"Laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances",4
73532,3758,moving and important film,3
130154,7008,a bad taste,1
145671,7919,"Such a wildly uneven hit-and-miss enterprise , you ca n't help suspecting that it was improvised on a day-to-day basis during production .",1
74852,3837,"unmistakable , easy joie",4
27146,1249,"to stand tall with Pryor , Carlin and Murphy",3
